filename,unique_im,stim_pos_name,stim_pos,super_cat_name,super_cat,basic_cat_name,basic_cat,sub_cat_name,sub_cat,affordance_name,affordance_cat,is_specialcore,is_objectcatch,base_rot,abs_rot,rel_rot,facing_dir,rel_rot_name,img_quiz_dots_overlap,img_quiz_dot1_x_pix,img_quiz_dot1_y_pix,img_quiz_dot2_x_pix,img_quiz_dot2_y_pix,img_quiz_dot1_x_deg,img_quiz_dot1_y_deg,img_quiz_dot2_x_deg,img_quiz_dot2_y_deg,img_quiz_dot1_orient_deg,img_quiz_dot2_orient_deg,img_quiz_dot_specialcore_stim_nr,img_quiz_dot_filename,ltm_paired_stim,ltm_paired_stim_class_i
places_house1_rot57.png,1687,left,1,place,5,building,1,house,2,enter,3,0,1,112,112,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_house1_rot62.png,1688,left,1,place,5,building,1,house,2,enter,3,0,1,122,122,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_house1_rot66.png,1689,left,1,place,5,building,1,house,2,enter,3,0,1,130,130,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_house1_rot72.png,1690,left,1,place,5,building,1,house,2,enter,3,0,1,142,142,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_house1_rot76.png,1691,left,1,place,5,building,1,house,2,enter,3,0,1,150,150,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_house1_rot79.png,1692,left,1,place,5,building,1,house,2,enter,3,0,1,156,156,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot01.png,1693,right,2,place,5,building,1,watertower,3,observe,4,0,1,0,0,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot06.png,1694,right,2,place,5,building,1,watertower,3,observe,4,0,1,10,10,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot08.png,1695,right,2,place,5,building,1,watertower,3,observe,4,0,1,14,14,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot18.png,1696,right,2,place,5,building,1,watertower,3,observe,4,0,1,34,34,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot20.png,1697,right,2,place,5,building,1,watertower,3,observe,4,0,1,38,38,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot22.png,1698,right,2,place,5,building,1,watertower,3,observe,4,0,1,42,42,0,sideways,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot26.png,1699,right,2,place,5,building,1,watertower,3,observe,4,0,1,50,50,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot29.png,1700,right,2,place,5,building,1,watertower,3,observe,4,0,1,56,56,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot32.png,1701,right,2,place,5,building,1,watertower,3,observe,4,0,1,62,62,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot33.png,1702,right,2,place,5,building,1,watertower,3,observe,4,0,1,64,64,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot39.png,1703,right,2,place,5,building,1,watertower,3,observe,4,0,1,76,76,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot45.png,1704,right,2,place,5,building,1,watertower,3,observe,4,0,1,88,88,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot48.png,1705,right,2,place,5,building,1,watertower,3,observe,4,0,1,94,94,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot59.png,1706,right,2,place,5,building,1,watertower,3,observe,4,0,1,116,116,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot60.png,1707,right,2,place,5,building,1,watertower,3,observe,4,0,1,118,118,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot63.png,1708,right,2,place,5,building,1,watertower,3,observe,4,0,1,124,124,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot67.png,1709,right,2,place,5,building,1,watertower,3,observe,4,0,1,132,132,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
places_watertower_rot68.png,1710,right,2,place,5,building,1,watertower,3,observe,4,0,1,134,134,0,forward,none,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
faces_damonwayans_rot36.png,903,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,1,45.3896366083446,-39.6103633916555,-36.0838404327248,34.9425287356322,0.514683092623887,-0.449150639964041,-0.409162618945651,0.39622103408618,47.5397026142285,227.539702614228,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,904,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,1,-14.080971659919,-67.7699055330634,15.0351588911427,70.0926301555105,-0.159667240864054,-0.76845789420075,0.170486980165913,0.794795780584598,348.074559744471,528.074559744471,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,905,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,1,23.1254214430209,-111.874578556979,9.41733870967744,116.614919354839,0.262224250201126,-1.26857050155617,0.106785279054037,1.32232227055546,3.43330875794068,183.433308757941,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,906,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,1,-14.0750507099391,-21.0155510480054,23.1572199730094,41.1774628879892,-0.159600101907353,-0.238299964811661,0.262584820740534,0.466920326515665,329.092865026028,509.092865026028,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,907,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,1,49.9621365787694,51.8796484110886,-45.9615124915597,95.9615124915597,0.566531677491567,0.588274766745987,-0.521167719295608,1.08812873846498,65.3187790753191,245.318779075319,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,908,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,1,-35.6087542087542,-110.375084175084,60.8504043126684,-57.5714285714286,-0.403775511550937,-1.25156740429621,0.689996144919574,-0.652815116357874,298.697170533561,478.697170533561,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,909,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,1,56.5616161616161,-96.5420875420875,-51.7021563342318,1,0.641364630897131,-1.09471200691201,-0.586262144970203,0.0113392203833874,47.9821913521549,227.982191352155,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,910,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,1,-43.6644250168124,-52.4593140551446,-9.02835921674543,136.225523295071,-0.495120538179529,-0.594847723232616,-0.102374554859063,1.54469123048508,349.598261564713,529.598261564713,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,911,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,1,11,-116.514131897712,47.1578947368421,92.1524966261808,0.124731424217261,-1.32117941936722,0.534733761237636,1.04493746812363,350.169365026617,530.169365026617,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,912,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,1,-55.0710419485792,-36.9106901217862,-33.0344594594595,40.0243243243243,-0.624462681397711,-0.418538449793853,-0.374585016056887,0.453844634209686,344.016639363677,524.016639363677,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,913,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,2,-8.65353805073431,-48.4739652870494,177.758204956463,-70.503683858004,-0.0981243750533049,-0.549656975246523,2.01563946095668,-0.799456809106579,83.2601743240717,263.260174324072,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,914,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,2,31.6298527443106,97.3253012048193,141.011952191235,132.96812749004,0.358657870961828,1.103593039241,1.5989656025881,1.50775490157591,288.048516235313,468.048516235313,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,915,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,2,-148.003989361702,-88.9740691489362,16.9854111405836,-72.0344827586207,-1.67824985299286,-1.00889657848654,0.19260132022552,-0.816814875203319,275.862060667673,455.862060667673,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,916,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,2,31.6050870147255,1.39491298527446,-180.657736101808,30.6537173476223,0.358377046896108,0.0158172257556759,-2.04851788362225,0.347589256574754,82.1516736668034,262.151673666803,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,917,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,2,-6.21991978609626,140.70922459893,-133.116588940706,125.92871419054,-0.0705290412215372,1.59553290770283,-1.50943833868346,1.42793344280313,276.6436889726,456.6436889726,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,918,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,2,-161.287055667337,-74.083836351442,173.121414276184,96.5857238158773,-1.82886946919961,-0.840052947235806,1.96306186956136,1.09520680823722,297.03806413819,477.03806413819,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,919,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,2,195.089452603471,1.39252336448595,-161.30764075067,85.6896782841823,2.21216229754517,0.0157901293189223,-1.82910288799613,0.971654146645908,76.6926231144732,256.692623114473,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,920,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,2,188.979429329794,-61.9966821499668,138.729403884796,138.198928332217,2.14287939709732,-0.702994041937293,1.57308328430566,1.56706810510697,14.0904058460455,194.090405846046,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,921,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,2,188.979429329794,-61.9966821499668,202.35203740815,23.4288577154309,2.14287939709732,-0.702994041937293,2.29451434719846,0.265664980966297,351.103060198959,531.103060198959,65,NaN,NaN,NaN
faces_damonwayans_rot36.png,922,left,1,human,1,facemale,1,damon,1,greet,1,1,0,70,70,0,forward,none,2,-152.63509006004,-90.0466977985324,-174.550200803213,53.7697456492637,-1.73076292442898,-1.02105935113384,-1.97926319487215,0.609706995875686,8.66422269619122,188.664222696191,65,NaN,NaN,NaN
faces_sophia_rot73.png,923,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,1,1.15026954177898,78.3995956873316,-79.8752542372881,1,0.0130431598345299,0.88899029346712,-0.905723110975707,0.0113392203833874,313.688881452106,493.688881452106,67,NaN,NaN,NaN
faces_sophia_rot73.png,924,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,1,-6.1150202976996,-77.0690121786197,-6.11111111111111,23.0054200542006,-0.0693395628045029,-0.873902513823336,-0.0692952356762563,0.26086352800698,359.997761866949,539.997761866949,67,NaN,NaN,NaN
faces_sophia_rot73.png,925,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,1,-50.2219215155616,101,37.9615124915597,-77.0384875084403,-0.569477436142137,1.14526125872213,0.430453956228509,-0.87355638786104,26.3494652548853,206.349465254885,67,NaN,NaN,NaN
faces_sophia_rot73.png,926,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,1,81.9771197846568,85.3331090174966,-94.3838383838384,-78.6713804713805,0.92955662763357,0.967610929149016,-1.07023914406436,-0.892072121030302,312.920873778883,492.920873778883,67,NaN,NaN,NaN
faces_sophia_rot73.png,927,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,1,59.972954699121,-67.8005409060176,15.9331532748143,47.9621877110061,0.680046550376242,-0.768805275446205,0.18066953638541,0.543853816524492,20.8283970812402,200.82839708124,67,NaN,NaN,NaN
faces_sophia_rot73.png,928,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,1,37.9655405405405,91.9756756756757,-78,1,0.430499631163617,1.04293245639745,-0.884459189904216,0.0113392203833874,308.114401065289,488.114401065289,67,NaN,NaN,NaN
faces_sophia_rot73.png,929,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,1,82,1,-78,1,0.929816071437766,0.0113392203833874,-0.884459189904216,0.0113392203833874,90,270,67,NaN,NaN,NaN
faces_sophia_rot73.png,930,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,1,23.1591368846932,-95.4396493594066,-71.8295148247979,-109.677223719677,0.262606557024571,-1.08221121739953,-0.814490698630174,-1.2436542107955,278.524439639867,458.524439639867,67,NaN,NaN,NaN
faces_sophia_rot73.png,931,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,1,62.5506072874494,45.17004048583,-57.622641509434,1,0.709275121147106,0.512193043795357,-0.653395831148398,0.0113392203833874,290.181056377557,470.181056377557,67,NaN,NaN,NaN
faces_sophia_rot73.png,932,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,1,-13.4868509777478,-75.5616992582603,-13.4777628032345,76.1630727762803,-0.152930375514586,-0.856810760432653,-0.152827322700897,0.863629867286215,359.996568035533,539.996568035533,67,NaN,NaN,NaN
faces_sophia_rot73.png,933,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,2,47.3828647925034,1.40696117804549,-146.5,117.278447121821,0.537284746278443,0.0159538428687282,-1.66119578616625,1.32984615813577,59.1359177761088,239.135917776109,67,NaN,NaN,NaN
faces_sophia_rot73.png,934,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,2,-181.787006028131,-26.622237106497,-62.3607214428858,-108.379425517702,-2.06132292418915,-0.301875413649363,-0.707121963707913,-1.22893819097014,55.6051267950342,235.605126795034,67,NaN,NaN,NaN
faces_sophia_rot73.png,935,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,2,-6.25117213663765,-92.5887474882786,180.291917167669,-92.6045424181697,-0.0708834185118249,-1.0498842127914,2.04436978210762,-1.05006331498237,89.9951486660713,269.995148666071,67,NaN,NaN,NaN
faces_sophia_rot73.png,936,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,2,188.701472556894,51.3012048192771,-50.2042866711319,-20.5545880776959,2.13972758399235,0.581715667379079,-0.569277470754723,-0.233073004102741,286.739734336731,466.739734336731,67,NaN,NaN,NaN
faces_sophia_rot73.png,937,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,2,200.952792553192,-29.0492021276596,110.810448760884,-20.5733422638982,2.27864800141777,-0.329395304887098,1.25650409928172,-0.233285661953199,84.6284139113553,264.628413911355,67,NaN,NaN,NaN
faces_sophia_rot73.png,938,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,2,169.206317204301,-107.114247311828,200.930620413609,1.37891927951966,1.91866772104092,-1.21459205646948,2.27839658664067,0.0156358696013752,343.700641660437,523.700641660437,67,NaN,NaN,NaN
faces_sophia_rot73.png,939,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,2,115.569323509712,-158.41259209645,183.683927370545,72.1802286482852,1.31046602883562,-1.7962752932853,2.08283253334073,0.818467519966197,343.543434388961,523.543434388961,67,NaN,NaN,NaN
faces_sophia_rot73.png,940,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,2,-179.348464619493,-8.38651535380507,86.4197201865423,181.836109260493,-2.03367176574258,-0.0950965458454577,0.979932252665875,2.06187971656244,305.593057055407,485.593057055407,67,NaN,NaN,NaN
faces_sophia_rot73.png,941,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,2,-148.782811459027,107.53164556962,197.466084620551,1.48085963734047,-1.68708108839388,1.21932502730223,2.23911145175705,0.0167917937846667,72.970967937404,252.970967937404,67,NaN,NaN,NaN
faces_sophia_rot73.png,942,left,1,human,1,facefemale,2,sophia,3,greet,1,1,0,144,144,0,sideways,none,2,153.449799196787,-116.769745649264,-183.05618729097,11.1672240802675,1.74000109087891,-1.32407788002909,-2.07571445023494,0.126627614916824,69.183584135158,249.183584135158,67,NaN,NaN,NaN
animals_cat_rot71.png,943,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,1,74.6989898989899,-21.0350168350168,-79.8604180714767,-30.2400539447067,0.847028308881075,-0.23852069166052,-0.905554880421928,-0.342898636084552,273.408317452562,453.408317452562,69,NaN,NaN,NaN
animals_cat_rot71.png,944,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,1,67.1959459459459,1,-46,23,0.761949639951267,0.0113392203833874,-0.52160413763582,0.26080206881791,79.0014939267536,259.001493926754,69,NaN,NaN,NaN
animals_cat_rot71.png,945,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,1,-24,1,23.17004048583,-30.4493927125506,-0.272141289201297,0.0113392203833874,0.262730195360834,-0.345272374507921,56.307662839863,236.307662839863,69,NaN,NaN,NaN
animals_cat_rot71.png,946,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,1,-13.1129791526564,-30.4889038332213,79.4259757738897,-30.450201884253,-0.148690960494735,-0.3457203998128,0.900628643465722,-0.345281549884183,270.023962429739,450.023962429739,69,NaN,NaN,NaN
animals_cat_rot71.png,947,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,1,-20.9655405405405,23.0243243243243,-69.82995951417,-30.4493927125506,-0.237732884646032,0.2610778876921,-0.791817300294193,-0.345272374507921,317.578852554131,497.578852554131,69,NaN,NaN,NaN
animals_cat_rot71.png,948,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,1,62.5485175202156,15.1084905660377,-30,-7,0.709251424815892,0.171318504188631,-0.340176611501622,-0.0793745426837117,283.435334805316,463.435334805316,69,NaN,NaN,NaN
animals_cat_rot71.png,949,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,1,62.5818181818182,-29.037037037037,-7.98783783783784,-6.9918918918919,0.709629028356716,-0.329257362243545,-0.0905758536300039,-0.0792826030589816,72.6517985015712,252.651798501571,69,NaN,NaN,NaN
animals_cat_rot71.png,950,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,1,-62.4761264290518,-21.0874243443174,36.0750507099391,-21.0155510480054,-0.708430566279391,-0.239114951958223,0.409062950341876,-0.238299964811661,270.041785759722,450.041785759722,69,NaN,NaN,NaN
animals_cat_rot71.png,951,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,1,42.5681665547347,-24.3445265278711,-52.0524193548387,13.5,0.482689821880877,-0.276047951428751,-0.590233854553015,0.15307947517573,68.2005260680858,248.200526068086,69,NaN,NaN,NaN
animals_cat_rot71.png,952,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,1,-52,-14.8752542372881,42.5681665547347,-24.3445265278711,-0.589639459936144,-0.168673786055527,0.482689821880877,-0.276047951428751,84.2819352128311,264.281935212831,69,NaN,NaN,NaN
animals_cat_rot71.png,953,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,2,-112.297387809779,-140.051574012056,-77.1411371237458,-32.8046822742475,-1.2733648288538,-1.588075662763,-0.87472035447126,-0.371979521914694,341.850509102543,521.850509102543,69,NaN,NaN,NaN
animals_cat_rot71.png,954,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,2,9.5855130784708,-10.7961099932931,9.60869565217394,-162.042140468227,0.108692245284622,-0.122419470497241,0.108955117596896,-1.83743154216505,0.00878213871991997,180.00878213872,69,NaN,NaN,NaN
animals_cat_rot71.png,955,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,2,185.215384615385,78.2882943143813,-34.4144869215292,-10.7961099932931,2.1001980645477,0.887728222670263,-0.390233451584422,-0.122419470497241,292.078040983143,472.078040983143,69,NaN,NaN,NaN
animals_cat_rot71.png,956,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,2,-68.5161073825503,56.2241610738255,-58.6298527443106,162.325970548862,-0.776919241422574,0.637538153287178,-0.664816821313287,1.8406499540008,354.67671774078,534.676717740781,69,NaN,NaN,NaN
animals_cat_rot71.png,957,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,2,119.287542087542,-146.177104377104,127.816967267869,-29.1422845691383,1.35262772872324,-1.65753440153741,1.44934476058658,-0.330450787204848,355.831688514691,535.831688514691,69,NaN,NaN,NaN
animals_cat_rot71.png,958,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,2,119.287542087542,-146.177104377104,37.5525787006028,-185.252511721366,1.35262772872324,-1.65753440153741,0.425816965850634,-2.10061905698463,295.55127732784,475.55127732784,69,NaN,NaN,NaN
animals_cat_rot71.png,959,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,2,-95.3854936198791,-163.210208193418,-177.142474916388,-8.37324414715718,-1.081597133534,-1.85067651952371,-2.0086575623356,-0.0949460607085238,27.8349406384937,207.834940638494,69,NaN,NaN,NaN
animals_cat_rot71.png,960,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,2,-104.013280212483,159.968791500664,77.8289913159653,170.925183700735,-1.17942950712838,1.81392138129018,0.882520084748473,1.93815832705361,273.448026827796,453.448026827796,69,NaN,NaN,NaN
animals_cat_rot71.png,961,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,2,-12.4125920964501,-153.569323509712,31.6205744822979,188.01336005344,-0.14074911731074,-1.74135640340434,0.358552662704092,2.13192492466712,352.654553331532,532.654553331532,69,NaN,NaN,NaN
animals_cat_rot71.png,962,left,1,animal,2,small,1,cat,2,greet,1,1,0,140,140,0,sideways,none,2,-101.404809619238,-138.933199732799,-172.092,-59.1806666666667,-1.14985148420799,-1.57539417033938,-1.9513891142179,-0.671062621769121,41.5515852402108,221.551585240211,69,NaN,NaN,NaN
animals_giraffe_rot26.png,963,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,1,70.020297699594,-138.156968876861,-9.06896551724137,1,0.79397558692609,-1.56659231759551,-0.102834998649341,0.0113392203833874,29.6115479423397,209.61154794234,71,NaN,NaN,NaN
animals_giraffe_rot26.png,964,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,1,-31.106901217862,11.968200270636,23.17004048583,-56.4493927125506,-0.352728008353598,0.135710060461258,0.262730195360834,-0.640092104475993,38.4256180943747,218.425618094375,71,NaN,NaN,NaN
animals_giraffe_rot26.png,965,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,1,7.56220578345665,15.581708137189,-45.1959459459459,1,0.0857495179631416,0.176684422517206,-0.512486791516745,0.0113392203833874,285.450148163882,465.450148163882,71,NaN,NaN,NaN
animals_giraffe_rot26.png,966,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,1,8.5506072874494,-30.82995951417,1.14565070802428,37.614295347269,0.0969572204441869,-0.349587705342085,0.0129907858606711,0.426516784508506,6.17479027634313,186.174790276343,71,NaN,NaN,NaN
animals_giraffe_rot26.png,967,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,1,-51.5,15.5681511470985,23.1254214430209,-52.8745785569791,-0.58396984974445,0.176530696818835,0.262224250201126,-0.599556498936315,47.4744981079118,227.474498107912,71,NaN,NaN,NaN
animals_giraffe_rot26.png,968,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,1,14.1377447670493,-36.3106009453072,-20.9553752535497,7.85192697768764,0.160311003637654,-0.411733906372073,-0.237617618216582,0.089034730434265,38.4719066274069,218.471906627407,71,NaN,NaN,NaN
animals_giraffe_rot26.png,969,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,1,-53.020297699594,7.84303112313938,12.5589225589226,7.78855218855222,-0.601208840408504,0.0889338583790438,0.142408390673519,0.0883161097335077,89.9524024181157,269.952402418116,71,NaN,NaN,NaN
animals_giraffe_rot26.png,970,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,1,7.89932432432431,7.80945945945945,73.5,-138.103494623656,0.089572179393366,0.08855318188594,0.833432698178973,-1.56598596125359,24.2080993805721,204.208099380572,71,NaN,NaN,NaN
animals_giraffe_rot26.png,971,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,1,74.0228802153432,-139.666890982503,-54.4761264290518,23.0874243443174,0.839361752174863,-1.58371365711315,-0.617716803212292,0.261793392724998,38.2920624263986,218.292062426399,71,NaN,NaN,NaN
animals_giraffe_rot26.png,972,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,1,-32.3995956873315,-11.150269541779,23.1748818365969,-55.2417285617826,-0.3673861558313,-0.126435363668404,0.262785092504134,-0.626398134521318,51.5723582353638,231.572358235364,71,NaN,NaN,NaN
animals_giraffe_rot26.png,973,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,2,-61.1682242990654,-159.875166889186,87.6430006697923,-137.834561286001,-0.693599975787574,-1.81285975118731,0.993803299656144,-1.56293646686948,278.424896183814,458.424896183814,71,NaN,NaN,NaN
animals_giraffe_rot26.png,974,left,1,animal,2,large,2,giraffe,4,observe,4,1,0,50,50,0,forward,none,2,158.386988598256,110.816230717639,31.6242464835901,-69.6610850636303,1.79598496957669,1.25656966216361,0.358594300335991,-0.789902395682399,324.916757169446,504.916757169446,71,NaN,NaN,NaN
