filename,unique_im,stim_pos_name,stim_pos,super_cat_name,super_cat,basic_cat_name,basic_cat,sub_cat_name,sub_cat,affordance_name,affordance_cat,is_specialcore,is_lure,img_quiz_dots_overlap,img_quiz_dot1_x_pix,img_quiz_dot1_y_pix,img_quiz_dot2_x_pix,img_quiz_dot2_y_pix,img_quiz_dot1_x_deg,img_quiz_dot1_y_deg,img_quiz_dot2_x_deg,img_quiz_dot2_y_deg,img_quiz_dot1_orient_deg,img_quiz_dot2_orient_deg,img_quiz_dot_specialcore_stim_nr,img_quiz_dot_filename,ltm_paired_stim,ltm_paired_stim_class_i
shared0968_nsd70194.png,1092,center,3,human,1,outdoor,2,center,2,greet,1,1,0,1,-165.459468017733,289.907853071564,-60.8210425937698,297.965352828989,-1.87618137237111,3.28732903685316,-0.689663205918147,3.37869480234169,274.403272388326,454.403272388326,84,NaN,NaN,NaN
shared0968_nsd70194.png,1093,center,3,human,1,outdoor,2,center,2,greet,1,1,0,2,-155.676096630642,154.100127145582,315.430881420418,245.745402663285,-1.76524556812036,1.74737530281177,3.57674028015226,2.78656127900326,281.008362021895,461.008362021895,84,NaN,NaN,NaN
shared0968_nsd70194.png,1094,center,3,human,1,outdoor,2,center,2,greet,1,1,0,2,-72.9299242424242,-118.707702020202,192.809583858764,60.9810844892812,-0.826968483528595,-1.34605279441255,2.18631036340374,0.691477956241926,304.065926060738,484.065926060738,84,NaN,NaN,NaN
shared0968_nsd70194.png,1095,center,3,human,1,outdoor,2,center,2,greet,1,1,0,2,68.4196428571428,-140.757653061224,-182.814102564103,-140.783974358974,0.775825408909799,-1.59608204870961,-2.07296939816554,-1.59638051170557,270.00600277349,450.00600277349,84,NaN,NaN,NaN
shared0968_nsd70194.png,1096,center,3,human,1,outdoor,2,center,2,greet,1,1,0,2,116.792063492064,-55.4606349206349,-78.6862806796727,-119.969477658905,1.32433094696708,-0.62888036196767,-0.892241077775886,-1.36036034645419,288.26315139794,468.26315139794,84,NaN,NaN,NaN
shared0968_nsd70194.png,1097,center,3,human,1,outdoor,2,center,2,greet,1,1,0,2,116.749525015833,172.786890436985,-196.957069076824,-304.578114912847,1.32384859381033,1.95926863002519,-2.23333961232816,-3.45367836895346,326.688565243491,506.688565243491,84,NaN,NaN,NaN
shared0968_nsd70194.png,1098,center,3,human,1,outdoor,2,center,2,greet,1,1,0,2,161.044423440454,-316.285129174543,116.79834605598,118.812977099237,1.82611820890686,-3.58642678369829,1.3244021863439,1.3472465317346,5.80657210962948,185.806572109629,84,NaN,NaN,NaN
shared0968_nsd70194.png,1099,center,3,human,1,outdoor,2,center,2,greet,1,1,0,2,-76.1637055837563,0.5,250.169416243655,-171.112944162437,-0.863637042829645,0.00566961019169369,2.83672614397017,-1.94028738430813,62.2608942451396,242.26089424514,84,NaN,NaN,NaN
shared0968_nsd70194.png,1100,center,3,human,1,outdoor,2,center,2,greet,1,1,0,2,263.532869785082,-68.0878634639697,-48.9068123393316,-102.403598971722,2.98825728875958,-0.772063289251942,-0.554565123364651,-1.16117697679238,276.267762397751,456.267762397751,84,NaN,NaN,NaN
shared0968_nsd70194.png,1101,center,3,human,1,outdoor,2,center,2,greet,1,1,0,2,-178.083492063492,13.0314285714286,-337.776796973518,193.331021437579,-2.01932796315115,0.1477662404818,-3.83012554127742,2.1922230590261,41.5316602960177,221.531660296018,84,NaN,NaN,NaN
shared0968_nsd70194.png,1102,center,3,human,1,outdoor,2,center,2,greet,1,1,0,2,160.648383005707,191.396639188332,-267.05918106206,-184.211452335253,1.82162741913654,2.17028867239618,-3.02824290946966,-2.08881425517329,311.289248093498,491.289248093498,84,NaN,NaN,NaN
shared0030_nsd04424.png,1103,center,3,human,1,indoor,1,right,3,greet,1,1,0,1,166.705789804909,133.309943360604,179.139771283355,-9.87547649301143,1.89031368978451,1.51163082706278,2.03130534601157,-0.111980204345218,4.9630190914717,184.963019091472,85,NaN,NaN,NaN
shared0030_nsd04424.png,1104,center,3,human,1,indoor,1,right,3,greet,1,1,0,1,144.677398989899,50.3731060606061,166.686163522013,187.252830188679,1.64052891164173,0.571191751016959,1.89009114303745,2.12330110892245,350.865646226162,530.865646226162,85,NaN,NaN,NaN
shared0030_nsd04424.png,1105,center,3,human,1,indoor,1,right,3,greet,1,1,0,1,166.486866791745,-70.020325203252,210.853350189633,22.6156763590392,1.88783127349125,-0.793975898796129,2.39091260637581,0.256444138354509,334.408678848759,514.408678848759,85,NaN,NaN,NaN
shared0030_nsd04424.png,1106,center,3,human,1,indoor,1,right,3,greet,1,1,0,1,144.429248262792,133.221415034744,166.688797986155,227.652926368785,1.63771507585877,1.51062698486568,1.89012101580695,2.58140670301872,346.736272639697,526.736272639697,85,NaN,NaN,NaN
shared0030_nsd04424.png,1107,center,3,human,1,indoor,1,right,3,greet,1,1,0,1,-95.6239669421487,294.585823267641,-170.418380462725,183.535347043702,-1.08430123509077,3.34037357185339,-1.9324115734468,2.08114774827002,326.039052843126,506.039052843126,85,NaN,NaN,NaN
shared0030_nsd04424.png,1108,center,3,human,1,indoor,1,right,3,greet,1,1,0,1,-107.968233799238,81.510165184244,-21.4708306911858,0.5,-1.22427559745465,0.924261726510452,-0.243462481021753,0.00566961019169369,46.8762327628587,226.876232762859,85,NaN,NaN,NaN
shared0030_nsd04424.png,1109,center,3,human,1,indoor,1,right,3,greet,1,1,0,1,-260.222081218274,204.253807106599,-95.6830357142857,204.065051020408,-2.95071552755774,2.31607893292762,-1.08497102891581,2.3139385860676,89.9342713924298,269.93427139243,85,NaN,NaN,NaN
shared0030_nsd04424.png,1110,center,3,human,1,indoor,1,right,3,greet,1,1,0,1,118.882575757576,-255.29797979798,-51.5841239721695,-211.193864642631,1.3480357262599,-2.89488005636287,-0.584923750004406,-2.39477377480208,75.4941942541694,255.494194254169,85,NaN,NaN,NaN
shared0030_nsd04424.png,1111,center,3,human,1,indoor,1,right,3,greet,1,1,0,1,22.6499051233396,-157.238140417457,-68.477229601518,-233.220430107527,0.256832265856363,-1.78295792686756,-0.776478397695432,-2.64453785489764,309.821527084487,489.821527084487,85,NaN,NaN,NaN
shared0030_nsd04424.png,1112,center,3,human,1,indoor,1,right,3,greet,1,1,0,1,-252.966370558376,-241.904822335025,-334.159885568977,-334.363318499682,-2.86844142534706,-2.74301209226102,-3.78911258575414,-3.79141935658864,318.711634357473,498.711634357473,85,NaN,NaN,NaN
shared0030_nsd04424.png,1113,center,3,human,1,indoor,1,right,3,greet,1,1,0,2,-32.2842639593908,-127.524111675127,-334.159885568977,-334.363318499682,-0.366078383950983,-1.44602400647997,-3.78911258575414,-3.79141935658864,304.418171141318,484.418171141318,85,NaN,NaN,NaN
shared0030_nsd04424.png,1114,center,3,human,1,indoor,1,right,3,greet,1,1,0,2,-114.399239543726,-205.902408111534,205.98010107391,22.3989260897031,-1.29719818887824,-2.33477278304685,2.33565376066948,0.253986359282349,305.473555607465,485.473555607465,85,NaN,NaN,NaN
shared0030_nsd04424.png,1115,center,3,human,1,indoor,1,right,3,greet,1,1,0,2,117.647415443523,-249.806317804722,-32.59375,99.311862244898,1.33402997125004,-2.83260889075026,-0.369587714371033,1.12611909267951,23.2843716431712,203.284371643171,85,NaN,NaN,NaN
shared0030_nsd04424.png,1116,center,3,human,1,indoor,1,right,3,greet,1,1,0,2,-10.5615577889447,-205.727386934673,33.5797702616464,50.2772814294831,-0.119759831360726,-2.33278817935067,0.380768415420327,0.570105174406499,350.217029579432,530.217029579432,85,NaN,NaN,NaN
shared0030_nsd04424.png,1117,center,3,human,1,indoor,1,right,3,greet,1,1,0,2,195.068847352025,37.7778816199377,-88.8067678684377,37.7669196710942,2.21192865005796,0.428371725305993,-1.00699951239654,0.428247425352226,270.002212495086,450.002212495086,85,NaN,NaN,NaN
shared0030_nsd04424.png,1118,center,3,human,1,indoor,1,right,3,greet,1,1,0,2,186.530710172745,0.5,-133.081072555205,174.967507886435,2.11511283091851,0.00566961019169369,-1.50903561056104,1.98399513185636,61.3710565064553,241.371056506455,85,NaN,NaN,NaN
shared0030_nsd04424.png,1119,center,3,human,1,indoor,1,right,3,greet,1,1,0,2,-180.888324873096,212.541243654822,-299.508296107211,-21.4751116783663,-2.05113258051782,2.41005200236127,-3.39619057621251,-0.243511024078852,333.12011845641,513.12011845641,85,NaN,NaN,NaN
shared0030_nsd04424.png,1120,center,3,human,1,indoor,1,right,3,greet,1,1,0,2,-253.442028985507,-212.612791430372,184.037974683544,-21.5715189873418,-2.87383502107952,-2.41086329835616,2.08684715384898,-0.244604207801894,293.590206805231,473.590206805231,85,NaN,NaN,NaN
shared0030_nsd04424.png,1121,center,3,human,1,indoor,1,right,3,greet,1,1,0,2,331.979312539784,248.179821769574,172.099110546379,44.0362134688691,3.76438658761405,2.814165693755,1.95146974227034,0.499336329373399,321.932835135702,501.932835135702,85,NaN,NaN,NaN
shared0030_nsd04424.png,1122,center,3,human,1,indoor,1,right,3,greet,1,1,0,2,216.145529486367,-248.653455928979,22.6511701454775,39.94908285895,2.45092179372987,-2.8195363358696,0.256846610221175,0.452991454651838,33.8399842817819,213.839984281782,85,NaN,NaN,NaN
shared0334_nsd25703.png,1123,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,1,-36.6622641509434,179.740251572327,-113.641697877653,125.078027465668,-0.41572149296151,2.03811432434411,-1.28860825697703,1.41828731855259,305.378129609706,485.378129609706,88,NaN,NaN,NaN
shared0334_nsd25703.png,1124,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,1,-21.5858585858586,168.531565656566,-148.861607142857,98.0650510204082,-0.244766807669686,1.91101656453712,-1.68797457001809,1.11198122542854,298.971208531601,478.971208531601,88,NaN,NaN,NaN
shared0334_nsd25703.png,1125,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,1,-80.5795957043588,146.641503474416,-215.241587301587,31.6739682539683,-0.91370979409598,1.66280032524767,-2.44067179408281,0.359158106448162,310.489008317478,490.489008317478,88,NaN,NaN,NaN
shared0334_nsd25703.png,1126,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,1,141.830783938815,-92.1156787762906,-124.563291139241,-101.232278481013,1.60825051623082,-1.04451998240968,-1.41245060990789,-1.14789511560865,271.960024500516,451.960024500516,88,NaN,NaN,NaN
shared0334_nsd25703.png,1127,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,1,242.989769820972,0.5,0.5,-190.539365079365,2.75531455090857,0.00566961019169369,0.00566961019169369,-2.16056785234563,308.23190355992,488.23190355992,88,NaN,NaN,NaN
shared0334_nsd25703.png,1128,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,1,83.1712846347607,44.4874055415617,276.662688442211,-105.423994974874,0.943097526042993,0.504452495720898,3.13713919610667,-1.19542591271722,52.2325375266451,232.232537526645,88,NaN,NaN,NaN
shared0334_nsd25703.png,1129,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,1,298.61836212412,243.414907229686,157.98288973384,316.432826362484,3.38609941865158,2.76013527767921,1.7914028034964,3.58810155466236,62.561666471929,242.561666471929,88,NaN,NaN,NaN
shared0334_nsd25703.png,1130,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,1,283.862300319489,265.388817891374,-296.651244416082,265.4719208679,3.21877718185798,3.00930229335695,-3.36379383744007,3.0102446163223,89.9917978661642,269.991797866164,88,NaN,NaN,NaN
shared0334_nsd25703.png,1131,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,1,-146.775111964171,-332.439219449776,-318.691543882127,-270.232863549007,-1.6643153413581,-3.76960157342229,-3.61371365040141,-3.06422999461604,70.1078159579435,250.107815957944,88,NaN,NaN,NaN
shared0334_nsd25703.png,1132,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,1,112.439987365761,-211.242261528743,0.5,-211.293499043977,1.27498179664566,-2.39532255775957,0.00566961019169369,-2.39590355123671,270.026225598553,450.026225598553,88,NaN,NaN,NaN
shared0334_nsd25703.png,1133,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,2,182.853426395939,126.255076142132,-89.6918238993711,159.49748427673,2.07341529976106,1.43163413289699,-1.01703535778294,1.8085771248097,83.045969011966,263.045969011966,88,NaN,NaN,NaN
shared0334_nsd25703.png,1134,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,2,204.791243654822,222.643401015228,-123.893710691824,126.286163522013,2.32217304439001,2.52460259101857,-1.40485808965023,1.4319866395486,286.339019660595,466.339019660595,88,NaN,NaN,NaN
shared0334_nsd25703.png,1135,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,2,-123.893710691824,126.286163522013,-273.362720403023,-269.290302267003,-1.40485808965023,1.4319866395486,-3.09972013125218,-3.05354208451455,339.300872094518,519.300872094518,88,NaN,NaN,NaN
shared0334_nsd25703.png,1136,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,2,-21.4131261889664,192.29644895371,-21.388253968254,-30.7730158730159,-0.242808156953974,2.18049181362892,-0.242526125361892,-0.348942008845605,0.00638847311681697,180.006388473117,88,NaN,NaN,NaN
shared0334_nsd25703.png,1137,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,2,-281.069019362898,-321.190193628982,51.0792798483891,-85.7419456727732,-3.18710355349848,-3.64204639054189,0.579199211225603,-0.972246818084004,305.331486598057,485.331486598057,88,NaN,NaN,NaN
shared0334_nsd25703.png,1138,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,2,280.015903307888,36.9249363867684,279.974447949527,303.612933753943,3.17516203846144,0.418699991332127,3.17469196701691,3.44273396708276,0.00890635152197523,180.008906351522,88,NaN,NaN,NaN
shared0334_nsd25703.png,1139,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,2,-275.440506329114,245.462025316456,110.528277634961,15.0237789203085,-3.12328060377763,2.7833480008159,1.25330449869906,0.170357940168668,59.1611697978558,239.161169797856,88,NaN,NaN,NaN
shared0334_nsd25703.png,1140,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,2,-88.8872204472843,157.161341853035,193.432612841704,314.52479338843,-1.00791178191849,1.78208709102045,2.19337502634653,3.56646594827079,299.135044092839,479.135044092839,88,NaN,NaN,NaN
shared0334_nsd25703.png,1141,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,2,331.767131979695,252.534263959391,331.774111675127,-330.943527918782,3.76198062548214,2.86354167339206,3.76205976978684,-3.75264159752678,0.000685385639246128,180.000685385639,88,NaN,NaN,NaN
shared0334_nsd25703.png,1142,center,3,animal,2,outdoor,2,left,1,observe,4,1,0,2,-227.941101152369,-115.073623559539,44.4704402515723,322.135849056604,-2.58467438039871,-1.30484517785657,0.50426012255884,3.65276938584244,328.074257901276,508.074257901276,88,NaN,NaN,NaN
shared0269_nsd22139.png,1143,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,1,-38.8730108211331,0.5,44.5649842271293,46.4981072555205,-0.44078963666663,0.00566961019169369,0.505332177533602,0.527252285580731,298.867284909025,478.867284909025,90,NaN,NaN,NaN
shared0269_nsd22139.png,1144,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,1,-50.8858764186633,-127.152585119798,-94.8316261203585,-292.153008962868,-0.577006167113039,-1.44181118499082,-1.07531670789374,-3.31278735429971,345.086208452146,525.086208452146,90,NaN,NaN,NaN
shared0269_nsd22139.png,1145,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,1,0.5,91.882614213198,-14.9547754585705,-21.3950031625553,0.00566961019169369,1.04187721196521,-0.169575494708804,-0.242602655963485,352.230947080431,532.230947080431,90,NaN,NaN,NaN
shared0269_nsd22139.png,1146,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,1,0.5,47.8074433656958,-30.7701149425287,-65.867816091954,0.00566961019169369,0.542099136289936,-0.348909114555495,-0.746889682839097,344.619335358605,524.619335358605,90,NaN,NaN,NaN
shared0269_nsd22139.png,1147,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,1,-287.98670886076,-128.206962025316,-227.900255754476,-277.972506393862,-3.26554475925857,-1.45376699708964,-2.58421122543035,-3.15199151052256,21.860826714296,201.860826714296,90,NaN,NaN,NaN
shared0269_nsd22139.png,1148,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,1,287.017766497462,-138.605329949239,278.704902576996,-298.420804525456,3.25455770826234,-1.57167638260654,3.16029631225106,-3.38385926950191,357.022421242027,537.022421242027,90,NaN,NaN,NaN
shared0269_nsd22139.png,1149,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,1,-290.043436905517,189.368738110336,-119.930827542641,189.532849020846,-3.28886645182677,2.14729385515707,-1.35992208426803,2.14915474493867,270.055274324828,450.055274324828,90,NaN,NaN,NaN
shared0269_nsd22139.png,1150,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,1,59.8314393939394,-205.950126262626,16.8238636363636,-305.082070707071,0.678441877143165,-2.33531386967838,0.190769497472784,-3.45939283476765,336.546787086308,516.546787086309,90,NaN,NaN,NaN
shared0269_nsd22139.png,1151,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,1,125.773072060683,-21.3716814159292,147.711946050096,94.5327552986512,1.42616858239174,-0.242338205538766,1.67493830952107,1.07192774578024,349.281623652315,529.281623652315,90,NaN,NaN,NaN
shared0269_nsd22139.png,1152,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,1,291.012706480305,-169.874205844981,321.868086458996,-294.622695486332,3.2998572131462,-1.92624105752915,3.64973316673774,-3.34079167406715,13.8927505910123,193.892750591012,90,NaN,NaN,NaN
shared0269_nsd22139.png,1153,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,2,269.041131105398,-95.2159383033419,13.02937460518,22.4241945672773,3.05071667779993,-1.07967450843261,0.147742950105847,0.254272884118316,65.3207143334623,245.320714333462,90,NaN,NaN,NaN
shared0269_nsd22139.png,1154,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,2,-241.547496790757,-95.4537869062901,-9.0335868187579,-29.2427122940431,-2.73896029916596,-1.08237152615932,-0.102433831790359,-0.331589559310146,285.894927432321,465.894927432321,90,NaN,NaN,NaN
shared0269_nsd22139.png,1155,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,2,0.5,52.3029336734694,-153.503168567807,266.1463878327,0.00566961019169369,0.593074491621163,-1.74060625793863,3.01789254587747,35.7602183285438,215.760218328544,90,NaN,NaN,NaN
shared0269_nsd22139.png,1156,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,2,-153.624293785311,37.8590709353421,-94.8922193877551,-306.75637755102,-1.74197972347389,0.42929234884614,-1.0760037883065,-3.47837816906061,9.67186979111165,189.671869791112,90,NaN,NaN,NaN
shared0269_nsd22139.png,1157,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,2,79.3794416243655,-101.22652284264,317.573770491803,172.658259773014,0.900100982488914,-1.14782985115669,3.60103897158984,1.95781005857835,318.98690506062,498.98690506062,90,NaN,NaN,NaN
shared0269_nsd22139.png,1158,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,2,-276.190611216131,257.912098298677,143.754926891291,128.622059758423,-3.13178620840217,2.92452212215057,1.63006879721809,1.45847388176599,72.8877958103372,252.887795810337,90,NaN,NaN,NaN
shared0269_nsd22139.png,1159,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,2,-243.026417525773,-102.393041237113,-142.700510855683,188.886973180077,-2.75573010730986,-1.1610572603129,-1.61811254141456,2.14183101643987,340.994697380496,520.994697380496,90,NaN,NaN,NaN
shared0269_nsd22139.png,1160,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,2,-287.226984126984,259.432698412698,-287.139220615965,-247.711187932118,-3.25693007307158,2.94176454195846,-3.25593490327852,-2.80885175139298,0.00991529002524962,180.009915290025,90,NaN,NaN,NaN
shared0269_nsd22139.png,1161,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,2,338.771924290221,-57.7826498422713,69.0275840202917,-192.501268230818,3.84140950923104,-0.655210200897618,0.782718987738877,-2.18281430455081,296.538952775556,476.538952775556,90,NaN,NaN,NaN
shared0269_nsd22139.png,1162,center,3,animal,2,outdoor,2,center,2,observe,4,1,0,2,-209.095704358812,-136.412823752369,294.41959157626,185.194320357371,-2.37098227294419,-1.54681507164829,3.33848863407012,2.09995921228387,302.56733474528,482.56733474528,90,NaN,NaN,NaN
shared0474_nsd35987.png,1163,center,3,animal,2,indoor,1,right,3,greet,1,1,0,1,70.2334183673469,-197.916454081633,102.179771718453,-57.5881420418516,0.796392209145994,-2.2442182903302,1.15863895023975,-0.653004634082372,347.174943173194,527.174943173194,91,NaN,NaN,NaN
shared0474_nsd35987.png,1164,center,3,animal,2,indoor,1,right,3,greet,1,1,0,1,48.3146031746032,-79.7984126984127,92.5295597484277,-153.864150943396,0.547849933132733,-0.9048517878318,1.04921306996523,-1.74469951664995,30.8358959307597,210.83589593076,91,NaN,NaN,NaN
shared0474_nsd35987.png,1165,center,3,animal,2,indoor,1,right,3,greet,1,1,0,1,82.5025575447571,-214.016624040921,82.4929980903883,-101.652132399745,0.9355146821931,-2.42678166570856,0.935406285433268,-1.15265593172199,0.00487446150755014,180.004874461508,91,NaN,NaN,NaN
shared0474_nsd35987.png,1166,center,3,animal,2,indoor,1,right,3,greet,1,1,0,1,41.8803720333547,-79.8053239255933,95.4361022364217,-157.866773162939,0.474890768224463,-0.904930155759921,1.08217099579028,-1.79008613210879,34.4529054196301,214.45290541963,91,NaN,NaN,NaN
shared0474_nsd35987.png,1167,center,3,animal,2,indoor,1,right,3,greet,1,1,0,1,-240.154648956357,-234.071157495256,-134.548131728942,-9.84262191260291,-2.72316649061116,-2.65418444023329,-1.52567091784751,-0.111607659017362,334.780635801981,514.780635801981,91,NaN,NaN,NaN
shared0474_nsd35987.png,1168,center,3,animal,2,indoor,1,right,3,greet,1,1,0,1,-196.265338393422,-90.8497786211259,-296.422978994271,77.135900700191,-2.22549592566311,-1.0301656615669,-3.36120548551625,0.874660977510551,30.8045490680452,210.804549068045,91,NaN,NaN,NaN
shared0474_nsd35987.png,1169,center,3,animal,2,indoor,1,right,3,greet,1,1,0,1,-325.397866839043,-107.470265029089,-115.795729764181,-211.937221159975,-3.68975812437205,-1.21862901982589,-1.31303329925122,-2.40320285817566,63.5080604215012,243.508060421501,91,NaN,NaN,NaN
shared0474_nsd35987.png,1170,center,3,animal,2,indoor,1,right,3,greet,1,1,0,1,318.139135959339,130.419949174079,230.674218251436,236.465539246969,3.60744977522339,1.47886054607506,2.61566579751863,2.68133486259792,39.515334716679,219.515334716679,91,NaN,NaN,NaN
shared0474_nsd35987.png,1171,center,3,animal,2,indoor,1,right,3,greet,1,1,0,1,318.151649746193,280.375634517766,199.48164556962,280.379746835443,3.60759167181036,3.17924110992903,2.2619663415547,3.17928774040545,89.9980145071332,269.998014507133,91,NaN,NaN,NaN
shared0474_nsd35987.png,1172,center,3,animal,2,indoor,1,right,3,greet,1,1,0,1,13.0099678456592,218.46270096463,-70.9065864471185,280.372704243192,0.147522892582713,2.477196711788,-0.804025410357585,3.17920788289985,53.5816988532503,233.58169885325,91,NaN,NaN,NaN
shared0474_nsd35987.png,1173,center,3,animal,2,indoor,1,right,3,greet,1,1,0,2,-26.7827191867852,265.033036848793,77.1817026683609,-119.977128335451,-0.303695155325336,3.00526801370689,0.875180336121622,-1.36044709916163,15.1111948002358,195.111194800236,91,NaN,NaN,NaN
shared0474_nsd35987.png,1174,center,3,animal,2,indoor,1,right,3,greet,1,1,0,2,-131.503802281369,176.927756653992,55.2870311506675,-88.7225047679593,-1.49115059532184,2.00622282463795,0.626911830560623,-1.00604403453003,35.1128040226051,215.112804022605,91,NaN,NaN,NaN
shared0474_nsd35987.png,1175,center,3,animal,2,indoor,1,right,3,greet,1,1,0,2,281.487341772152,66.9930379746835,77.2285531370038,-196.64404609475,3.19184700348832,0.759648821747577,0.87571158391063,-2.22979017574936,322.232456633851,502.232456633851,91,NaN,NaN,NaN
shared0474_nsd35987.png,1176,center,3,animal,2,indoor,1,right,3,greet,1,1,0,2,-278.538927887683,-193.534460753031,77.2335463258786,-93.6750798722045,-3.15841428867089,-2.19452990225866,0.875768202779697,-1.06220237510234,285.678542310614,465.678542310614,91,NaN,NaN,NaN
shared0474_nsd35987.png,1177,center,3,animal,2,indoor,1,right,3,greet,1,1,0,2,241.15943877551,147,-300.667611846251,107.5138626339,2.73456002380953,1.66686539635795,-3.40933631287141,1.21912338267504,274.168113471645,454.168113471645,91,NaN,NaN,NaN
shared0474_nsd35987.png,1178,center,3,animal,2,indoor,1,right,3,greet,1,1,0,2,-103.246221662468,151.793450881612,276.733650793651,-170.566666666667,-1.17073166118279,1.72121939230149,3.13794385384857,-1.93409302339311,49.6900247092095,229.69002470921,91,NaN,NaN,NaN
shared0474_nsd35987.png,1179,center,3,animal,2,indoor,1,right,3,greet,1,1,0,2,158.267766497462,-312.978426395939,-280.950126262626,-219.355429292929,1.79463308390122,-3.54893135214934,-3.18575539843243,-2.48731955504507,77.9670101163348,257.967010116335,91,NaN,NaN,NaN
shared0474_nsd35987.png,1180,center,3,animal,2,indoor,1,right,3,greet,1,1,0,2,44.7174189446916,178.411633820725,243.624371859297,-115.457914572864,0.507060668390121,2.02304883485341,2.76251044327688,-1.30920273834802,34.0922869480408,214.092286948041,91,NaN,NaN,NaN
shared0474_nsd35987.png,1181,center,3,animal,2,indoor,1,right,3,greet,1,1,0,2,34.6384811742183,211.641033822591,-123.871770636421,22.627284183995,0.392773371780276,2.3998443246823,-1.40460930652679,0.256575762039855,320.016211900951,500.016211900951,91,NaN,NaN,NaN
shared0474_nsd35987.png,1182,center,3,animal,2,indoor,1,right,3,greet,1,1,0,2,313.693282636248,-219.78010139417,-276.876344086022,104.045857052498,3.55703726460065,-2.49213500559172,-3.13956188453799,1.1797989030967,61.2628007536308,241.262800753631,91,NaN,NaN,NaN
shared0194_nsd16345.png,1183,center,3,object,3,outdoor,2,left,1,walk,3,1,0,1,-110.608873505349,139.342668344871,-251.509596928983,183.475047984645,-1.25421839303537,1.58003722517175,-2.85192274811467,2.08046400395046,72.6086021031186,252.608602103119,94,NaN,NaN,NaN
shared0194_nsd16345.png,1184,center,3,object,3,outdoor,2,left,1,walk,3,1,0,1,-30.9905063291139,227.642405063291,-200.578468298807,195.282799748901,-0.351408181058585,2.581287399617,-2.27440345620246,2.2143547034377,280.802924558991,460.802924558991,94,NaN,NaN,NaN
shared0194_nsd16345.png,1185,center,3,object,3,outdoor,2,left,1,walk,3,1,0,1,-69.2885350318471,54.9057324840765,97.2446406052964,39.2553593947036,-0.785677968768172,0.622588200948255,1.10267841092676,0.445125171405621,84.6312534686985,264.631253468699,94,NaN,NaN,NaN
shared0194_nsd16345.png,1186,center,3,object,3,outdoor,2,left,1,walk,3,1,0,1,275.805449936629,-85.5697084917617,297.79203539823,-202.976611883692,3.12741877977075,-0.970293782730301,3.37672951779803,-2.30159653482247,10.6068274611727,190.606827461173,94,NaN,NaN,NaN
shared0194_nsd16345.png,1187,center,3,object,3,outdoor,2,left,1,walk,3,1,0,1,225.354777070064,275.355414012739,85.9671346522017,319.577855775367,2.55534748164659,3.12231572324932,0.974800285549653,3.62376373628728,72.3977304219518,252.397730421952,94,NaN,NaN,NaN
shared0194_nsd16345.png,1188,center,3,object,3,outdoor,2,left,1,walk,3,1,0,1,-143.354787571338,125.754280279011,-21.4924480805538,267.61013215859,-1.62553152928508,1.42595549823797,-0.243707605363911,3.03449026537368,319.335524380362,499.335524380362,94,NaN,NaN,NaN
shared0194_nsd16345.png,1189,center,3,object,3,outdoor,2,left,1,walk,3,1,0,1,-106.498092816275,122.498092816275,-307.909867172675,66.2672359266287,-1.20760534485418,1.38903287098838,-3.4914578420905,0.751418792369969,285.59885970204,465.59885970204,94,NaN,NaN,NaN
